_id,address,cid,city,fid,imageUrl,location/lat,location/lng,placeId,postalCode,street,title,nature,animal,architect,history,culture,hiking,park,museum,religion,amusement,senic,botanical,sport,saveCount
676b0d3449a89bca4c4a7538,"Alfred-Huth-Weg 5, 25348 Glückstadt, Germany",10067680490839849428,Glückstadt,0x47b3deafa62b4ba5:0x8bb79610c8a3b9d4,https://lh5.googleusercontent.com/p/AF1QipNl9sw6569FFeANdihrcTI027DOhZEnKNeKhx3H=w408-h306-k-no,53.7941073,9.4106878,ChIJpUsrpq_es0cR1LmjyBCWt4s,25348,Alfred-Huth-Weg 5,Elbdeich Glückstadt,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7539,"Am Fleth 43, 25348 Glückstadt, Germany",13138174880293096573,Glückstadt,0x47b3d94d2d4c0ab3:0xb6542c71d0d48c7d,https://lh5.googleusercontent.com/p/AF1QipNdqXt5cyUbIYQLTEfjy94fD_dQxgDPjat6K8so=w408-h306-k-no,53.7889253,9.4219274,ChIJswpMLU3Zs0cRfYzU0HEsVLY,25348,Am Fleth 43,Detlefsen-Museum im Brockdorff-Palais,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a753a,"Stormarnstraße 10, 25348 Glückstadt, Germany",2325567595002570240,Glückstadt,0x47b3df6aafa1740d:0x204613680149a599,https://lh5.googleusercontent.com/p/AF1QipPU_VteCBaqf5B5hw4E5gZEq_b_14XVVZeFOMQY=w408-h306-k-no,53.7896068,9.411392,ChIJDXShr2rfs0cRmaVJAWgTRiA,25348,Stormarnstraße 10,Spaziergänger,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a753b,"Prinzessinstraße 7, 24768 Rendsburg",5651026605568713728,Rendsburg,0x47b3a5d27a69a873:0x4e6c7ac1e134634a,https://lh5.googleusercontent.com/p/AF1QipMRDq0J7zCbayPy1q2GKqsEZVBW7K73gDLnGEfq=w408-h250-k-no,54.2993378,9.6683332,ChIJc6hpetKls0cRSmM04cF6bE4,24768,Prinzessinstraße 7,Jüdisches Museum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a753c,"Königstraße 5, 24768 Rendsburg",3456762092319655936,Rendsburg,0x47b3a5cd609d9ccb:0x2ff8e2cee9bfc706,https://lh5.googleusercontent.com/p/AF1QipMsNrAda4skJLO0-0S8BIxITLKFFIVMI7FDLUCq=w408-h343-k-no,54.2988,9.665268,ChIJy5ydYM2ls0cRBse_6c7i-C8,24768,Königstraße 5,Rendsburger Schifffahrtsarchiv,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a753d,Germany,5008914246332863488,,0x47b1b9e2497f3c71:0x45833cf7fb105400,https://lh5.googleusercontent.com/p/AF1QipN91mvD3vKcRvzu4KQD7V4JZHN_pPz_EPpn3urd=w408-h306-k-no,53.1660833,9.9189943,ChIJcTx_SeK5sUcRAFQQ-_c8g0U,,,Lüneburg Heath,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a753e,"Südstraße 7, 29640 Schneverdingen, Germany",8328552824076305408,Schneverdingen,0x47b1b1d4f6f6b277:0x7394f6aabc2502af,https://lh5.googleusercontent.com/p/AF1QipMriCbZGCdM6OdQ9K0zG5sVGcICibpSzvtVpqko=w408-h544-k-no,53.1154013,9.7864929,ChIJd7L29tSxsUcRrwIlvKr2lHM,29640,Südstraße 7,Walter Peters Park,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a753f,"06502 Thale, Germany",10580186525238426374,Thale,0x47a5a381e3a9be6b:0x92d45f96a635fb06,https://lh5.googleusercontent.com/p/AF1QipPSkA-DLGr3-gdPpE4-229b7PYs-9HoiRZ888lL=w408-h271-k-no,51.7573741,11.0842334,ChIJa76p44GjpUcRBvs1ppZf1JI,6502,,Teufelsmauer,0,1,0,0,0,0,0,0,0,0,0,1,0,
676b0d3449a89bca4c4a7540,"Ehrhorn 1, 29640 Schneverdingen, Germany",6438291980682797056,Schneverdingen,0x47b1bb142b335b45:0x59596871e4d81e5c,https://lh5.googleusercontent.com/p/AF1QipM_OwpJGWFrVWWnK7P7cGa-xeoczNFD4xOuO5KW=w408-h306-k-no,53.1758211,9.8837882,ChIJRVszKxS7sUcRXB7Y5HFoWVk,29640,Ehrhorn 1,Walderlebnis Ehrhorn,0,0,0,1,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7541,"Langelohsberg 13, 29640 Schneverdingen, Germany",15100212667576518017,Schneverdingen,0x41648137efc38871:0xd18ebb6ab3c08581,https://lh5.googleusercontent.com/p/AF1QipNV_A796sTB1AN_0D46SPyXk2lT_pHTj1dI6Qc=w408-h306-k-no,53.1302871,9.7872066,ChIJcYjD7zeBZEERgYXAs2q7jtE,29640,Langelohsberg 13,Heimathaus De Theeshof,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7542,"Parkplatz, Parking lot, Manöver 5, 29646 Bispingen, Germany",12791709296285448492,Bispingen,0x47b1b712645a1faf:0xb18547d4e327f92c,https://lh5.googleusercontent.com/p/AF1QipOqZDv5so8Tfphpyh2Om1AbPa_WULouuAX4WoWs=w408-h306-k-no,53.1231165,9.9464987,ChIJrx9aZBK3sUcRLPkn49RHhbE,29646,"Parkplatz, Parking lot, Manöver 5",Behringer Heide,0,1,0,0,0,0,0,0,0,0,0,1,0,
676b0d3449a89bca4c4a7543,"29640 Schneverdingen, Germany",167765817205412224,Schneverdingen,0x47b1b03cac434139:0x254061f33fb517a,https://lh5.googleusercontent.com/p/AF1QipMWfdnMiYnVRCvap04OciEfiAoMHUlKb9bnrrZE=w408-h544-k-no,53.1332854,9.8031041,ChIJOUFDrDywsUcRelH7Mx8GVAI,29640,,Der Höpen,0,0,0,0,0,1,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a7544,"An der Bundesstraße 209, 29646 Bispingen, Germany",8381925197394547712,Bispingen,0x47b1c91ec77aca6b:0x7452948ec49912b8,https://lh5.googleusercontent.com/p/AF1QipOzeDw-XZF-ybwdJtA3uqbHsoTX1oFqrwMUzAU=w408-h725-k-no,53.0875556,10.0939524,ChIJa8p6xx7JsUcRuBKZxI6UUnQ,29646,An der Bundesstraße 209,Greifvogel-Gehege Bispingen,0,1,0,0,0,0,1,0,0,0,0,1,0,
676b0d3449a89bca4c4a7545,"Wilsede 3A, 29646 Bispingen, Germany",10753748255843760902,Bispingen,0x47b1b9c644a6ce23:0x953cfd10198b3b06,https://lh5.googleusercontent.com/p/AF1QipOU2ji8ZlBPxvuQ7V8kyLIAc1RTtoTnSd6iD-X6=w408-h306-k-no,53.1648688,9.9606037,ChIJI86mRMa5sUcRBjuLGRD9PJU,29646,Wilsede 3A,Heidemuseum Dat ole Huus,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7546,"29646 Bispingen, Germany",744762586703318016,Bispingen,0x47b1b715fb4c7c59:0xa55eda06e73cbd7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=x1q0z6EvkPrp4mju6JeEQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.16979&pitch=0&thumbfov=100,53.0855597,9.9984911,ChIJWXxM-xW3sUcR18tzbqDtVQo,29646,,Ole Kerkhoff,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a7547,"29646 Bispingen, Germany",5644083161613143040,Bispingen,0x47b1b7d6cff62db1:0x4e53cfbb5ab70cbd,https://lh5.googleusercontent.com/p/AF1QipMAa_pxsORX6OhJQteUiM2Pi4AB3qNRPPguuJb7=w408-h307-k-no,53.1066567,10.009531,ChIJsS32z9a3sUcRvQy3WrvPU04,29646,,Borsteler Schweiz,1,0,0,0,0,1,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7548,"Ostergrundweg, 06485 Quedlinburg, Germany",13721087043021581128,Quedlinburg,0x47a5bbf6312d2781:0xbe6b17f7db842b48,https://lh5.googleusercontent.com/p/AF1QipMaJVsAMTeayQ4u0WCmKmNciRcCBEnG0ngxzT-q=w408-h725-k-no,51.7159588,11.1495116,ChIJgSctMfa7pUcRSCuE2_cXa74,6485,Ostergrundweg,Ostergrund,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7549,"Heberer Str. 100, 29640 Schneverdingen, Germany",3972713972501679616,Schneverdingen,0x47b1b15c8bf87aad:0x3721ea4f45318e31,https://lh5.googleusercontent.com/p/AF1QipMIfGIE5Y38cB6ox7ByrErkV5-JI0sEl2ROu7jv=w408-h305-k-no,53.1023416,9.8189694,ChIJrXr4i1yxsUcRMY4xRU_qITc,29640,Heberer Str. 100,Pietzmoor - Wanderweg,0,1,0,0,0,0,0,0,0,0,0,1,0,
676b0d3449a89bca4c4a754a,"Blasiistraße, 06484 Quedlinburg, Germany",5369427531436647424,Quedlinburg,0x47a5a327dc8c306d:0x4a8409e4327be595,https://lh5.googleusercontent.com/p/AF1QipP06iJl89I3jwnn1Kkj6J9qgNHcJQh16vW9X1dz=w408-h272-k-no,51.7886732,11.1400893,ChIJbTCM3CejpUcRleV7MuQJhEo,6484,Blasiistraße,Schachtbrunnen,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a754b,"Am Brink, 29640 Schneverdingen, Germany",12461759841726349559,Schneverdingen,0x47b1b10061b47195:0xacf1108d0253c0f7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zOvz_GaO4k8LKZE_oDA6Ew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.781158&pitch=0&thumbfov=100,53.1188314,9.7856537,ChIJlXG0YQCxsUcR98BTAo0Q8aw,29640,Am Brink,Kreisbank,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3449a89bca4c4a754c,"Bergstraße 13, 29640 Schneverdingen, Germany",10567041715827018685,Schneverdingen,0x47b1b1d333953c61:0x92a5ac74369a8bbd,https://lh5.googleusercontent.com/p/AF1QipPrNUyWXUkro6a01Wp_9yQPPI1acmD0fFTcjxed=w408-h240-k-no-pi-10-ya200-ro0-fo100,53.1172173,9.7920343,ChIJYTyVM9OxsUcRvYuaNnSspZI,29640,Bergstraße 13,Jettepark mit Boccia-Bahn,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a754d,"Schloßberg 12, 06484 Quedlinburg, Germany",909157351698939264,Quedlinburg,0x47a5a326f3f13821:0xc9df9cb60f33d49,https://lh5.googleusercontent.com/p/AF1QipMlnonreDdLU17jT0RbCJQ_43ZFDMuFXaKTT6Sf=w408-h408-k-no,51.7868648,11.1361007,ChIJITjx8yajpUcRST3zYMv5nQw,6484,Schloßberg 12,Klopstockmuseum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a754e,"K51, 29646 Bispingen, Germany",4572308538675403776,Bispingen,0x47b1b7a11d47ba95:0x3f741a640b3b9b69,https://lh5.googleusercontent.com/p/AF1QipOMUSWuy7WgrerXDr-9Cjm_YZfuzd0IIBwLdHKJ=w426-h240-k-no,53.1212315,9.9657002,ChIJlbpHHaG3sUcRaZs7C2QadD8,29646,K51,Behringer Hügelgräberheide mit barrierefreiem Rundwanderweg,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a754f,"Höpen, 29640 Schneverdingen, Germany",952671885684626432,Schneverdingen,0x47b1b023bec44729:0xd38920855bbd3e3,https://lh5.googleusercontent.com/p/AF1QipP-Da_o3G_y31gjbRqLnQbTJqzLDX_RV29Zd65x=w408-h544-k-no,53.1382805,9.8033147,ChIJKUfEviOwsUcR49O7VQiSOA0,29640,Höpen,Schafstall Heidschnuckenherde,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7550,"Kirchweg 3, 29646 Bispingen, Germany",4798724594775363584,Bispingen,0x47b1b623d08d9399:0x42987e981e8410c1,https://lh5.googleusercontent.com/p/AF1QipMh6Qr8oUTb9o67cxIRLgA5WchfZzZKyqN8GRfF=w408-h306-k-no,53.0817637,9.9989127,ChIJmZON0CO2sUcRwRCEHph-mEI,29646,Kirchweg 3,Alte Kirche,0,0,1,0,0,0,0,0,1,0,0,0,0,
676b0d3449a89bca4c4a7551,"29646 Bispingen, Germany",2962744737450095104,Bispingen,0x47b1b9ed89e4a743:0x291dc8a433def1af,https://lh5.googleusercontent.com/p/AF1QipMzdqInEFrPRCXiAGm93w6rjrGECBy3fd3jHHeX=w426-h240-k-no,53.168092,9.9395905,ChIJQ6fkie25sUcRr_HeM6TIHSk,29646,,Wilseder Berg,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3449a89bca4c4a7552,"Steinbachstraße 5A, 06502 Thale, Germany",17992569853480635189,Thale,0x47a5a404f1a2049d:0xf9b272f3f91d8b35,https://lh5.googleusercontent.com/p/AF1QipO76uFhjLosIdkbJJGlswYGWo5zk23KSNyYhpr1=w408-h544-k-no,51.7489113,11.0324953,ChIJnQSi8QSkpUcRNYsd-fNysvk,6502,Steinbachstraße 5A,DDR Museum Thale,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7553,"Körtestraße 20, 06449 Aschersleben, Germany",10517293735632148913,Aschersleben,0x47a5c125904eba35:0x91f4eeedf6cb99b1,https://lh5.googleusercontent.com/p/AF1QipP1BbkWic6WcoEcrllILueQy0LVkhX9RFQ7I_Q-=w408-h544-k-no,51.7498439,11.4480938,ChIJNbpOkCXBpUcRsZnL9u3u9JE,6449,Körtestraße 20,Stephans Park,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a7554,"Pansfelde DE, Burg Falkenstein 1/1, 06543 Falkenstein/Harz, Germany",10223094928720052098,Falkenstein,0x47a5b84cea2873b7:0x8ddfbaac6374bf82,https://lh5.googleusercontent.com/p/AF1QipO2g_KQwosxVxHJ1QUXuw2sr-H7AOhWHp3_01l9=w408-h267-k-no,51.6818178,11.2653249,ChIJt3Mo6ky4pUcRgr90Y6y6340,6543,"Pansfelde DE, Burg Falkenstein 1/1",Burg Falkenstein,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7555,"Pölle, 06484 Quedlinburg, Germany",2365438007125206528,Quedlinburg,0x47a5a329cd85579b:0x20d3b955b8e7e566,https://lh5.googleusercontent.com/p/AF1QipNCdWFKREzXHZbUDIi4ZSzZ4BKbzulOoKUseV5R=w408-h408-k-no,51.7890519,11.1449171,ChIJm1eFzSmjpUcRZuXnuFW50yA,6484,Pölle,GutsMuths-Denkmal,0,0,0,1,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7556,"Preußenturm, 06485 Quedlinburg, Germany",7774343262764110848,Quedlinburg,0x47a5a4c924a3ec55:0x6be40401db019277,https://lh5.googleusercontent.com/p/AF1QipPSKCNgjT6pfYdP8wgFqzxzCtkgIogD_Eeeu1kK=w408-h306-k-no,51.723834,11.1190312,ChIJVeyjJMmkpUcRd5IB2wEE5Gs,6485,Preußenturm,Preußenturm,1,0,0,0,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a7557,"06543 Alfeld, Germany",10196947197344755143,Alfeld,0x47a5c7f76a54b805:0x8d82d57343262dc7,https://lh5.googleusercontent.com/p/AF1QipNdV-OR_fLea5MC8jXxOrYBv9bPkKPkVZAvr62T=w408-h839-k-no,51.654743,11.3389302,ChIJBbhUavfHpUcRxy0mQ3PVgo0,6543,,Park Nordmann,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3449a89bca4c4a7558,"Finkenherd 1, 06484 Quedlinburg, Germany",1596723264355512320,Quedlinburg,0x47a5a32659e4c779:0x1628b35960833001,https://lh5.googleusercontent.com/p/AF1QipM-va-PGY9_AamsJ2JSiSE5AoCa_NkGvU9oyE2f=w408-h306-k-no,51.7871728,11.1369311,ChIJecfkWSajpUcRATCDYFmzKBY,6484,Finkenherd 1,Finkenherd,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a7559,"Markt 21, 06449 Aschersleben, Germany",8924804431552833536,Aschersleben,0x47a5c10bcfbd080f:0x7bdb46584889e899,https://lh5.googleusercontent.com/p/AF1QipM82T1IbBB-pXiYwElDAJuGnAG0RkDIOtogEAT8=w427-h240-k-no,51.75624,11.45711,ChIJDwi9zwvBpUcRmeiJSFhG23s,6449,Markt 21,Städtisches Museum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a755a,"Henschels Wald 159, 06502 Thale, Germany",6520249952858222592,Thale,0x47a5a39573291da9:0x5a7c94c94edf3106,https://lh5.googleusercontent.com/p/AF1QipM4JquJCqIoaCLA9xMhZkR969cXKGBkd7yUcprI=w408-h306-k-no,51.7860943,11.0852552,ChIJqR0pc5WjpUcRBjHfTsmUfFo,6502,Henschels Wald 159,Henschels Wald,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3449a89bca4c4a755b,"06485 Quedlinburg, Germany",13479758646042486830,Quedlinburg,0x47a5a56bc4afc9f5:0xbb11b911db5ce82e,https://lh5.googleusercontent.com/p/AF1QipNokOFnaOWs4GUblswIAELR4CCjlFChf_pbKFAg=w408-h544-k-no,51.6846562,11.0793161,ChIJ9cmvxGulpUcRLuhc2xG5Ebs,6485,,Große Teufelsmühle (HWN 189),0,0,0,0,0,1,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a755c,"Lindenstraße 7, 06485 Quedlinburg, Germany",17818310668145295506,Quedlinburg,0x47a5bb368dfef711:0xf7475b25b05a8092,https://lh5.googleusercontent.com/p/AF1QipPY3f5ahf_cwpo0HyspikOcZPVQYKkDYl_LAZdP=w408-h306-k-no,51.723352,11.137807,ChIJEff-jTa7pUcRkoBasCVbR_c,6485,Lindenstraße 7,Harzer Uhrenmuseum e.V.,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a755d,"Wedderslebener Weg, 06502 Thale, Germany",13131033419835095123,Thale,0x47a5a396cc7fbd0f:0xb63acd52fb0db853,https://lh5.googleusercontent.com/p/AF1QipM1b_madLJHFtZAQH0ApD-pyr5Tj0YazQZvfJhN=w408-h272-k-no,51.7706004,11.0666212,ChIJD71_zJajpUcRU7gN-1LNOrY,6502,Wedderslebener Weg,Warnstedter Mühlenmuseum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a755e,"Wordgasse 4, 06484 Quedlinburg, Germany",9754877829035422156,Quedlinburg,0x47a5a327d4a1b003:0x876049b3b2fd71cc,https://lh5.googleusercontent.com/p/AF1QipMl9jjj7wOOBdAl2fJvmiAT7D0ufd1GE7zFpyZ4=w426-h240-k-no,51.7876922,11.1399765,ChIJA7Ch1CejpUcRzHH9srNJYIc,6484,Wordgasse 4,Adelshof,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a755f,"Münzenberg 16, 06484 Quedlinburg, Germany",16230840557421149363,Quedlinburg,0x47a5a326cc2b19a9:0xe13f877e07173cb3,https://lh5.googleusercontent.com/p/AF1QipOH1PFO8eGmlkAxu4CR_k9apKyox5o8Dg0jVOgS=w408-h272-k-no,51.7873963,11.1334671,ChIJqRkrzCajpUcRszwXB36HP-E,6484,Münzenberg 16,Münzenbergmuseum - ein Haus der Deutschen Stiftung Denkmalschutz,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7560,"An d. Darre 11, 06449 Aschersleben, Germany",11544864054187740351,Aschersleben,0x47a5c108d5366cad:0xa03798b0a2094cbf,https://lh5.googleusercontent.com/p/AF1QipP6lqJMKan3LT7G8SAOQCxBGHVTbgSJepfjdsaA=w408-h306-k-no,51.7547886,11.4515534,ChIJrWw21QjBpUcRv0wJorCYN6A,6449,An d. Darre 11,Kriminalpanoptikum,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7561,"Kreisstraße 21, 06493 Harzgerode, Germany",8075108170833040384,Harzgerode,0x47a5baa226b8d5db:0x70108c18fd5b94e6,https://lh5.googleusercontent.com/p/AF1QipM8iSKMUS8Gz8jdz72HYamfUVp3KxcSHNFsoj_z=w408-h306-k-no,51.6683846,11.1333849,ChIJ29W4JqK6pUcR5pRb_RiMEHA,6493,Kreisstraße 21,Maschinenfabrik Carlswerk,0,0,0,1,0,1,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7562,"Börnecker Str. 254B, 06484 Thale, Germany",13854980701778109729,Thale,0x47a5a2267bce6067:0xc046c78a9b606521,https://lh5.googleusercontent.com/p/AF1QipPyUsUGalvAWbi8nKZ6e3RjSVrr6it-aYA0BHNy=w426-h240-k-no,51.8117716,11.0537325,ChIJZ2DOeyaipUcRIWVgm4rHRsA,6484,Börnecker Str. 254B,Königstein mit Kamelfelsen,0,0,0,0,0,1,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7563,"06502 Thale, Germany",4968356406355714048,Thale,0x47a5a49771234a5d:0x44f325d3fe5e604c,https://lh5.googleusercontent.com/p/AF1QipOFqF1dht991rECAw9Bt-3t5mWiD1Nbebz3bWt8=w426-h240-k-no,51.7398375,11.1019611,ChIJXUojcZekpUcRTGBe_tMl80Q,6502,,Münchenberg,1,0,0,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a7564,"Hohe Str. 6, 06484 Quedlinburg, Germany",9820850936247204752,Quedlinburg,0x47a5a327e95dffd3:0x884aabe4b713bb90,https://lh5.googleusercontent.com/p/AF1QipMhy3WBZ3Xd1fJfbZFNpytpmCw4PdMP_1CGX7Cu=w408-h359-k-no,51.7892651,11.1396888,ChIJ0_9d6SejpUcRkLsTt-SrSog,6484,Hohe Str. 6,Regionalverband Harz e.V.,0,0,0,0,0,0,1,0,0,0,0,0,0,
676b0d3449a89bca4c4a7565,"Burgstraße 3, 06485 Quedlinburg, Germany",10344813947838312141,Quedlinburg,0x47a5bb35d1846025:0x8f902979f468aecd,https://lh5.googleusercontent.com/p/AF1QipNyoxIoev0pOxF2RjX1BHl5cOFza2lqkD3dyYD7=w408-h544-k-no,51.7243417,11.1360491,ChIJJWCE0TW7pUcRza5o9HkpkI8,6485,Burgstraße 3,"Saint Cyriakus, Gernrode",0,0,1,0,0,0,0,0,1,0,0,0,0,
676b0d3449a89bca4c4a7566,"Blasiistraße 6, 06484 Quedlinburg, Germany",2563612869016060928,Quedlinburg,0x47a5a327ddd22bc1:0x2393c8525f52841f,https://lh5.googleusercontent.com/p/AF1QipM5wOhkqsZmPLUBle80H5Ytno_NkWmsqXDIOXal=w408-h306-k-no,51.7887682,11.1403488,ChIJwSvS3SejpUcRH4RSX1LIkyM,6484,Blasiistraße 6,St. Blasius Cultural Church,0,0,1,0,1,0,0,0,1,1,1,0,0,
676b0d3449a89bca4c4a7567,"Buchäckerring 42, 74906 Bad Rappenau",7278951561267486720,Bad Rappenau,0x479789e4477829d3:0x650407e1229fa102,https://lh5.googleusercontent.com/p/AF1QipNxhsxy8V3p_4KC8y5akXgnxiq7eup5Yv2oKFlP=w408-h332-k-no,49.2123114,9.0779745,ChIJ0yl4R-SJl0cRAqGfIuEHBGU,74906,Buchäckerring 42,BikiniARTmuseum,0,0,0,0,1,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a7568,"Bruhweg, 74080 Heilbronn",12138086661658061384,Heilbronn,0x479828c53aea3065:0xa873258229092a48,https://lh5.googleusercontent.com/p/AF1QipPiw6hAvKME8Em5U7nhZDvHcebCWiOxaBkUB1e4=w426-h240-k-no,49.1333216,9.1798463,ChIJZTDqOsUomEcRSCoJKYIlc6g,74080,Bruhweg,Ziegeleipark Böckingen,0,0,0,0,0,0,1,0,0,0,0,0,0,1
676b0d3449a89bca4c4a7569,"Hintere G. 35, 75031 Eppingen",988276495415273088,Eppingen,0x479785709aa3d815:0xdb7103c89186687,https://lh5.googleusercontent.com/p/AF1QipNwa3IiU7OIu6DV-WZ7QfB7cjfoJ5JRABycpXmx=w426-h240-k-no,49.1710991,8.9398253,ChIJFdijmnCFl0cRh2YYiTwQtw0,75031,Hintere G. 35,Bauernmuseum Richen,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a756a,"Hauptstraße 92, 74889 Sinsheim",13166945553119670095,Sinsheim,0x4797919c01d7eb09:0xb6ba6338169b6f4f,https://lh5.googleusercontent.com/p/AF1QipOomXIHyVaE5tXSt3vCFvZ-sxDG3m7AcZDrzxNx=w408-h306-k-no,49.2529789,8.8770152,ChIJCevXAZyRl0cRT2-bFjhjurY,74889,Hauptstraße 92,Stadtmuseum Sinsheim im Städtischen Kulturquartier,0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a756b,"Fleischgasse 2, 75031 Eppingen",2384510829009085952,Eppingen,0x479784ddfaad927f:0x21177bf71e28a64e,https://lh5.googleusercontent.com/p/AF1QipMUOXc-a3ABhyWCYAxOZ4QSYTH15gCShuOY8cuY=w408-h544-k-no,49.1376912,8.9111445,ChIJf5Kt-t2El0cRTqYoHvd7FyE,75031,Fleischgasse 2,"Stadt- und Fachwerkmuseum ""Alte Universität""",0,0,0,0,0,0,0,1,0,0,0,0,0,
676b0d3449a89bca4c4a756c,"Am Karlsbrunnen, 61231 Bad Nauheim, Germany",12989677659438967444,Bad Nauheim,0x47bcffa2fbb55647:0xb4449b024dafea94,https://lh5.googleusercontent.com/p/AF1QipPZ0Whn6kcQrzaTRo-3TUdP8ZSuCN43tYZalhEO=w408-h544-k-no,50.3631354,8.7400021,ChIJR1a1-6L_vEcRlOqvTQKbRLQ,61231,Am Karlsbrunnen,Karlsbrunnen,0,0,1,0,0,0,0,0,0,0,0,0,0,
676b0d3449a89bca4c4a756d,"Ludwigstraße 20, 61231 Bad Nauheim, Germany",1876805121953211136,Bad Nauheim,0x47bcfe0bc933228b:0x1a0bc0508ea7a2f5,https://lh5.googleusercontent.com/p/AF1QipMdzFoka-PIp2O8jXx_BM6TB-g6FQZ0Jp7QPI65=w408-h306-k-no,50.3672644,8.7435451,ChIJiyIzyQv-vEcR9aKnjlDACxo,61231,Ludwigstraße 20,Sprudelhof Bad Nauheim,0,0,0,1,0,0,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a756e,"Am Goldstein, 61231 Bad Nauheim, Germany",13187616622211684149,Bad Nauheim,0x47bcfde07a9a70d1:0xb703d37268f6d735,https://lh5.googleusercontent.com/p/AF1QipOHF3Zu6HsDEd94leFt0WrFqFFmGnpBpbVK6YlO=w408-h306-k-no,50.3703874,8.7509895,ChIJ0XCaeuD9vEcRNdf2aHLTA7c,61231,Am Goldstein,Goldstein Park,0,0,0,0,0,0,1,0,0,0,1,0,0,
676b0d3449a89bca4c4a756f,"29664, Unnamed Road, Walsrode, Germany",13000359110737129117,Walsrode,0x47b0513c92aeb6a3:0xb46a8dbb7bffee9d,https://lh5.googleusercontent.com/p/AF1QipOz2_r-13EEw-bUYuzzP6qjxte6D-locWouWs8=w408-h306-k-no,52.8763101,9.6512258,ChIJo7aukjxRsEcRne7_e7uNarQ,,"29664, Unnamed Road",Hermann-Löns-Denkmal,0,0,0,1,0,1,0,0,0,0,1,0,0,
676b0d3449a89bca4c4a7570,"Heins Kamp 8, 29303 Bergen, Germany",17740451976491228883,Bergen,0x47b03a168515aee3:0xf632bf1465a2ded3,https://lh5.googleusercontent.com/p/AF1QipOqtfjxIiUXHd7f7vQhKr6deUhRNRVFB_fXPixc=w427-h240-k-no,52.77526,10.03411,ChIJ464VhRY6sEcR096iZRS_MvY,29303,Heins Kamp 8,Gilde Park Sülze,0,0,0,0,0,0,1,0,0,1,0,0,0,
